2020-04-14 Waltham 298 447.05
2020-04-14 Ware 10 98.63
2020-04-14 Wareham 34 141.96
2020-04-14 Warren <5 *
2020-04-14 Warwick 0 0.00
2020-04-14 Washington <5 *
2020-04-14 Watertown n 110 331.60
2020-04-14 Wayland 26 195.75
2020-04-14 Webster 35 203.59
2020-04-14 Wellesley 75 252.23
2020-04-14 Wellfleet <5 *
2020-04-14 Wendell 0 0.00
2020-04-14 Wenham 7 134.46
2020-04-14 "West Boylston" 17 216.56
2020-04-14 "West Brldgewater" 26 358.74
2020-04-14 "West Brookfield" 5 134.79
2020-04-14 "West Newbury" <5 *
2020-04-14 "West Springfield" 110 313.42
2020-04-14 "West Stockbridge" <5 *
2020-04-14 "West Tisbury" 5 173.43
2020-04-14 Westborough 72 382.12
2020-04-14 Westfield 202 485.83
2020-04-14 "Westford so" 216.08
2020-04-14 Westhampton <5 *
2020-04-14 Westminster 10 136.39
2020-04-14 Weston 56 504.79
2020-04-14 Westport 13 79.11
2020-04-14 Westwood 48 325.66
2020-04-14 Weymouth 267 476.25
2020-04-14 Whately <5 *
2020-04-14 Whitman 52 337.23
2020-04-14 Wilbraham 42 288.81
2020-04-14 Williamsburg s 202.69
2020-04-14 Williamstown 74 1004.24
2020-04-14 Wilmington 140 574.40
2020-04-14 Winchendon 32 297.77
2020-04-14 Winchester 37 165.74
2020-04-14 Windsor 0 0.00
2020-04-14 Winthrop 81 429.77
2020-04-14 Woburn 117 281.99
2020-04-14 Worcester 886 461.77
2020-04-14 Worthington 0 0.00
2020-04-14 Wrentham 29 257.22
2020-04-14 Yarmouth 42 174.03
2020-04-14 Unknown 506 *
2020-04-14 "State Total" 28163 487.76

