7/8/2020,Shrewsbury,326,827.43
7/8/2020,Shutesbury,,
7/8/2020,Somerset,204,1102.25
7/8/2020,Somerville,971,1268.64
7/8/2020,South Hadley,147,812.19
7/8/2020,Southampton,31,516.19
7/8/2020,Southborough,42,431.98
7/8/2020,Southbridge,169,1003.37
7/8/2020,Southwick,54,551.39
7/8/2020,Spencer,53,460.06
7/8/2020,Springfield,2872,1813.9
7/8/2020,Sterling,122,1549.53
7/8/2020,Stockbridge,14,802.96
7/8/2020,Stoneham,388,1739.6
7/8/2020,Stoughton,617,2230.86
7/8/2020,Stow,27,374.49
7/8/2020,Sturbridge,43,411.79
7/8/2020,Sudbury,197,1100.32
7/8/2020,Sunderland,9,236.75
7/8/2020,Sutton,50,556.51
7/8/2020,Swampscott,133,970.33
7/8/2020,Swansea,135,845.36
7/8/2020,Taunton,983,1716.17
7/8/2020,Templeton,124,1388.43
7/8/2020,Tewksbury,586,1903.17
7/8/2020,Tisbury,8,192.25
7/8/2020,Tolland,,
7/8/2020,Topsfield,116,1984.96
7/8/2020,Townsend,35,382.56
7/8/2020,Truro,10,506.37
7/8/2020,Tyngsborough,93,775.59
7/8/2020,Tyringham,,
7/8/2020,Upton,24,265.46
7/8/2020,Uxbridge,78,506.06
7/8/2020,Wakefield,316,1170.16
7/8/2020,Wales,,
7/8/2020,Walpole,236,911.17
7/8/2020,Waltham,1243,1864.7
7/8/2020,Ware,33,325.48
7/8/2020,Wareham,213,889.32
7/8/2020,Warren,23,424.2
7/8/2020,Warwick,0,0
7/8/2020,Washington,,
7/8/2020,Watertown,394,1187.72
7/8/2020,Wayland,108,813.13
7/8/2020,Webster,257,1494.97
7/8/2020,Wellesley,238,800.41
7/8/2020,Wellfleet,5,181.25
7/8/2020,Wendell,0,0
7/8/2020,Wenham,19,364.96
7/8/2020,West Boylston,43,547.76
7/8/2020,West Bridgewater,140,1931.7
7/8/2020,West Brookfield,19,512.19
7/8/2020,West Newbury,10,245.01
7/8/2020,West Springfield,377,1279.82
7/8/2020,West Stockbridge,5,418.16
7/8/2020,West Tisbury,10,346.86
7/8/2020,Westborough,335,1777.93
7/8/2020,Westfield,461,1108.75
7/8/2020,Westford,144,622.32
7/8/2020,Westhampton,5,293.92
7/8/2020,Westminster,32,436.43
7/8/2020,Weston,111,1000.56
7/8/2020,Westport,100,600.82
7/8/2020,Westwood,129,875.21
7/8/2020,Weymouth,726,1294.96
7/8/2020,Whately,5,340.12
7/8/2020,Whitman,189,1225.7
7/8/2020,Wilbraham,225,1547.2
7/8/2020,Williamsburg,10,405.37
7/8/2020,Williamstown,82,1112.81
7/8/2020,Wilmington,333,1366.26
7/8/2020,Winchendon,89,828.17
7/8/2020,Winchester,119,533.06
7/8/2020,Windsor,0,0
7/8/2020,Winthrop,263,1395.43
7/8/2020,Woburn,646,1556.97
7/8/2020,Worcester,5301,2762.83
7/8/2020,Worthington,0,0
7/8/2020,Wrentham,192,1702.96
7/8/2020,Yarmouth,115,478.7
7/8/2020,Unknown,262,
7/8/2020,State Totals,104961,1506.59
